id,title,release_date,genres,original_language,overview,popularity,vote_count,vote_average
934761,A Perfect Pairing,2022-05-19,"Comedy, Romance",en,"To land a major client, an LA wine exec travels to an Australian sheep station, where she signs on as a ranch hand and hits it off with a rugged local.",12.991,508,6.91
587301,School Life,2019-08-28,"Drama, Comedy",fr,"In one of the poorest areas of Paris, a school counselor devotes herself to working with disadvantaged students, while facing challenges of her own.",14.753,758,6.91
49519,The Croods,2013-03-15,"Animation, Adventure, Family, Fantasy, Comedy, Action",en,"The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug, his mate Ugga, teenage daughter Eep, son Thunk, and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene, Grug is distrustful, but it soon becomes apparent that Guy is correct about the impending destruction of their world.",110.499,6825,6.91
38408,Life As We Know It,2010-10-02,"Comedy, Romance, Drama",en,"After a disastrous first date for caterer Holly and network sports director Messer, all they have in common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",29.357,3033,6.91
10027,Unleashed,2005-02-02,"Action, Crime",en,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",71.019,1909,6.91
833425,No Exit,2022-02-24,"Thriller, Mystery",en,"Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",47.095,1060,6.909
727745,The Kissing Booth 3,2021-08-11,"Romance, Comedy",en,"It’s the summer before Elle heads to college, and she has a secret decision to make. Elle has been accepted into Harvard, where boyfriend Noah is matriculating, and also Berkeley, where her BFF Lee is headed and has to decide if she should stay or not.",41.743,1821,6.909
512200,Jumanji: The Next Level,2019-12-04,"Adventure, Comedy, Fantasy",en,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",66.027,8301,6.909
419743,Disobedience,2018-04-24,"Drama, Romance",en,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",71.808,1121,6.9
10083,No Way Out,1987-08-14,Thriller,en,"Navy Lt. Tom Farrell meets a young woman, Susan Atwell , and they share a passionate fling. Farrell then finds out that his superior, Defense Secretary David Brice, is also romantically involved with Atwell. When the young woman turns up dead, Farrell is put in charge of the murder investigation. He begins to uncover shocking clues about the case, but when details of his encounter with Susan surface, he becomes a suspect as well.",20.303,638,6.909
500860,The Mustang,2019-03-15,Drama,en,"While participating in a rehabilitation program training wild mustangs, a convict at first struggles to connect with the horses and his fellow inmates, but he learns to confront his violent past as he soothes an especially feisty horse.",38.269,380,6.9
470229,Summer of 84,2018-08-10,"Thriller, Mystery, Drama, Horror",en,"After suspecting that their police officer neighbor is a serial killer, a group of teenage friends spend their summer spying on him and gathering evidence, but as they get closer to discovering the truth, things get dangerous.",22.366,1233,6.9
255718,Barbie: The Pearl Princess,2014-02-15,"Family, Animation",en,"Barbie plays Lumina, a mermaid girl with the power to change the color of pearls. Cheerful and creative, Lumina finds herself working in a mermaid salon customizing fabulous hairstyles. And when Lumina has the chance to attend the royal ball, her friends adorn her with a gown fit for a princess. At the ball, villains try to seize power over the kingdom, and Lumina finds within herself an unexpected power that proves she is much more than a hair stylist.",23.734,314,6.9
13253,Futurama: Bender's Game,2008-11-03,"Animation, Comedy, Science Fiction, TV Movie",en,"When Leela is insulted by a group of space-rednecks (like regular rednecks, but in space) she enters the Planet Express ship in a demolition derby.  She emerges victorious, but when she brings the damaged ship home and the Professor sees the fuel gauge, he's enraged by the hit he's going to take at the Dark Matter pump.  Now the crew have to find a way to break Mom's stranglehold on starship fuel, even if they have to wade through a Lord of the Rings-inspired fantasy-land to do it!",15.003,510,6.908
541134,The Good Nurse,2022-10-19,"Drama, Crime, Mystery",en,"Suspicious that her colleague is responsible for a series of mysterious patient deaths, a nurse risks her own life to uncover the truth.",21.942,1162,6.907
322125,A Perfect Man,2015-03-18,"Drama, Thriller",fr,"A struggling writer finds a shortcut to fame, but a blackmailer threatens to ruin his perfect life.",12.664,647,6.906
79108,Starbuck,2011-07-27,Comedy,fr,"David Wozniak is a perpetual adolescent who discovers that, as a sperm donor, he has fathered 533 children. He is advised that more than 100 of his offspring are trying to force the fertility clinic to reveal the true identity of ""Starbuck,"" the pseudonym he used when donating his sperm. To make matters worse, his girlfriend Valérie is pregnant with his child, but doesn't feel that he is mature enough to be a father.",17.634,410,6.9
16270,Career Opportunities,1991-03-29,"Romance, Comedy",en,"Josie, the daughter of the town's wealthiest businessman, faces problems at home and wishes to leave town but is disoriented. Her decision is finalized after she falls asleep in a Target dressing room. She awakens to find herself locked in the store overnight with the janitor, Jim, the town ""no hoper"" and liar.",46.577,612,6.907
12187,Heart and Souls,1993-08-13,"Fantasy, Comedy, Romance",en,"A fateful night in 1959, four people die when the bus they are riding crashes. They continue as ghosts; their souls become eternally entwined to the life of a child born at the moment of their deaths as his guardians. Baby Thomas grows up to be a businessman who has memories of his playmates, but assumes they are products of his youthful imagination. When the ghosts realize they need Thomas' help to move on to the afterlife, they decide to make an appearance once more.",30.094,372,6.9
6471,The Jerk,1979-12-14,Comedy,en,"After discovering he's not really black like the rest of his family, likable dimwit Navin Johnson sets off on a hilarious misadventure that takes him from rags to riches and back again. The slaphappy jerk strikes it rich, but life in the fast lane isn't all it's cracked up to be and, in the end, all that really matters to Johnson is his true love.",37.644,779,6.907
2295,Clerks II,2006-07-21,Comedy,en,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire.",24.462,1268,6.907
423646,In the Fade,2017-11-23,"Drama, Crime",de,"Katja's life collapses after the deaths of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.",19.668,785,6.9
340684,Those People,2015-05-16,"Drama, Romance",en,"On Manhattan's gilded Upper East Side, a young gay painter is torn between an obsession with his infamous best friend and a promising new romance with an older foreign pianist.",16.475,335,6.9
140300,Kung Fu Panda 3,2016-01-23,"Action, Adventure, Animation, Comedy, Family",en,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",106.812,5746,6.906
45284,Outrage,2010-05-17,"Action, Crime, Drama",ja,"When a tough yakuza gangster is betrayed by his bosses, it means all out war. Bodies pile up as he takes out everyone in his way to the top in a brutal quest for revenge.",13.104,405,6.906
402,Basic Instinct,1992-03-20,"Thriller, Mystery",en,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",68.729,3674,6.9
953,Madagascar,2005-05-25,"Family, Animation, Adventure, Comedy",en,"Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.",121.011,10497,6.905
